"b_price_cn_1","b_price_jp_1","b_organic_1","b_spec_1","asc_nobuy_1","b_price_cn_2","b_price_jp_2","b_organic_2","b_spec_2","asc_nobuy_2","b_price_cn_3","b_price_jp_3","b_organic_3","b_spec_3","asc_nobuy_3","delta_class2","gamma_china_class2","gamma_seg1_class2","gamma_seg2_class2","gamma_seg3_class2","gamma_seg4_class2","delta_class3","gamma_china_class3","gamma_seg1_class3","gamma_seg2_class3","gamma_seg3_class3","gamma_seg4_class3","logLike"
0.105827873278506,-0.064022665697441,2.34845760757713,1.84220916800208,-21.1752247187234,-0.82836259138355,-0.0285700934028836,-0.871856860244827,-0.15933471341828,-6.15916464233569,-0.189845181679765,-0.0074133771231562,1.32574133899623,1.31347795589263,-3.54637994134792,-0.707274488783155,0.766624340189518,-0.212646500514588,0.101228396852911,-0.189234566079127,-0.774438530922178,-0.187821046362041,1.65195149295606,-1.3220611094031,-0.144625921886715,-0.273425845214691,0.127257789653084,-3753.10598256736
0.134267886556121,-0.0778951338653707,2.52029760703351,2.12156493474967,-25.4813684933299,-0.819816699026257,-0.0282206110991693,-0.83803755040826,-0.176249099116266,-6.12231900601054,-0.184272261572094,-0.00597916002893358,1.26819146425353,1.24488883096225,-3.53876484353513,-1.06977101932735,1.0356051502835,-0.106706296370104,0.304902537551073,0.0487826190671974,-0.661873243039276,-0.507664757144531,1.94434190698675,-1.09028463305172,0.012790823908771,-0.162225431060309,0.00214143995635491,-3733.14478419308
0.140587371870234,-0.08415729708581,2.73593681496426,2.24978927794258,-27.3705820836041,-0.816679014795286,-0.0279999158447193,-0.723846214872939,-0.162243754132028,-6.07872839662416,-0.180760091606627,-0.00509036659677203,1.24530974287868,1.21722434927101,-3.50775509946788,-1.05899492653326,1.08052653528583,-0.29420705356957,0.251043224527909,-0.0115145560725595,-0.661712032204843,-0.516386882751699,1.9995423324835,-1.22803915408595,-0.0468419779987854,-0.229757502669831,0.0129879199248072,-3731.02345155035
0.141815360914377,-0.083846739150898,2.72137762756034,2.20037357175039,-27.2988463644756,-0.81181542610698,-0.0277914920830546,-0.682569206258234,-0.146782218143552,-6.02748082719084,-0.180382242309753,-0.00498355855872318,1.25225186840124,1.221538416764,-3.4964267713005,-1.05535785995316,1.08318784269767,-0.27696637665631,0.233389989122344,-0.00617777633129029,-0.644527392776109,-0.51959283799346,2.0085076128416,-1.18639050417893,-0.0752250324161442,-0.239563175265966,0.0300953257408831,-3730.73837441802
0.145726367164785,-0.0831502394468948,2.70389992412753,2.1424475727346,-27.1016330864676,-0.799773620891416,-0.0272637985718016,-0.608046749340267,-0.120077032481499,-5.91177105480863,-0.179244297525689,-0.00461062410637387,1.25865868951383,1.22933432770907,-3.47619786568176,-1.03655722269094,1.07596567098029,-0.262287846962801,0.212838481060784,0.000126442159320746,-0.613145418364493,-0.525672465735199,2.02810398061922,-1.14848387119171,-0.102531567007744,-0.246890092111473,0.044286304961805,-3730.43995444327
0.146953389134683,-0.0826088575840266,2.70053954243572,2.1379507978779,-26.9304949635589,-0.792042007523818,-0.0269018806770266,-0.568374339643593,-0.107309669467188,-5.83918690050833,-0.178856367902886,-0.00431474390653489,1.25974914648109,1.23338028282561,-3.47232844068517,-1.02191077967154,1.06600533338583,-0.264029136862186,0.208892531469643,-0.00048798203785003,-0.592145293495777,-0.538804648954656,2.04537794081488,-1.13796894699411,-0.108173792291194,-0.248425091527755,0.0472103154297646,-3730.30190538437
0.148772179274078,-0.0812160840413885,2.69512101085539,2.14182698310046,-26.4845837809138,-0.774715578252215,-0.0260702686466587,-0.477103011421491,-0.0785862116121345,-5.675201507727,-0.178416497336188,-0.00359790463357854,1.26157124774712,1.24190622678924,-3.47255810713109,-0.988806007322744,1.04059245799887,-0.273958093388286,0.203152720525844,-0.00275233113059422,-0.549049192763583,-0.573757715248989,2.08633619225953,-1.12158774409557,-0.117784840754547,-0.249701657918846,0.0478150302829358,-3730.07056626384
0.149570767117251,-0.0811391526585338,2.70293434338246,2.15070580642526,-26.4595041964198,-0.770512218636118,-0.0258127333752166,-0.432849528088421,-0.0643364037605818,-5.62579825317783,-0.178314865200861,-0.00304762885222343,1.25824819748645,1.24479456876624,-3.4811138042776,-0.977260296029479,1.03270691658624,-0.275835387120823,0.201089335098081,-0.00232451405948283,-0.535229983745183,-0.589878678678184,2.10671641510591,-1.10765571178822,-0.125187099794134,-0.250659914579435,0.034874563919268,-3729.98372978149
0.149462906729736,-0.0807340264235235,2.70602034080426,2.1641755852633,-26.3283538650389,-0.766651407332556,-0.0255625270873638,-0.397389981425638,-0.0520502418035493,-5.57887555085861,-0.17872917438347,-0.00268954186812004,1.2587828329693,1.24649761504801,-3.49317385299444,-0.964199731007664,1.01885193014218,-0.285850474782656,0.202992648126094,-0.00357347498610991,-0.517323656173207,-0.606930374443652,2.12293686420317,-1.11513097506201,-0.12751617390164,-0.248557553468475,0.0322958479007769,-3729.90038554257
0.148685343401688,-0.0798613388093381,2.70099474396661,2.17633207475331,-26.0479509673743,-0.760226621574566,-0.025217561198567,-0.376022321756352,-0.0394393911412723,-5.51515568068005,-0.179523228041464,-0.00236563574180221,1.2617024134108,1.24926401839678,-3.50904788478074,-0.95205780517422,1.00296487136349,-0.295887172089204,0.204410895388753,-0.00375086997978964,-0.499639435256766,-0.624886356508864,2.13714383896351,-1.12191598817833,-0.128846736014959,-0.244831001039843,0.031040957820365,-3729.82413751864
0.147903864404108,-0.0793836543832264,2.6981548821317,2.18674668338554,-25.8912400893889,-0.758915409562744,-0.025134628082142,-0.371022972063249,-0.0364164600218789,-5.49951701533219,-0.180116396953566,-0.00238827236471378,1.26399149881966,1.24909082753362,-3.51740146390131,-0.94957110105449,0.997435732607224,-0.302220896659777,0.207960766244507,-0.00732387476451905,-0.496573635087277,-0.631753685420177,2.13970806352001,-1.13324372415804,-0.125343436702688,-0.242272424521923,0.0325658745883001,-3729.78273447158
